modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
mlp,"{'hidden_layers': [16, 32], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,69145674672740.33,0.9645122987915686,1.177674772394152,1.5155707661358468,-0.6201020542692642,0.1044347462386073
mlp,"{'hidden_layers': [16, 32], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,74984030506458.9,0.9641811644198832,1.1744778652568604,1.488284095652872,-0.6063718883929478,0.0736455169852786
mlp,"{'hidden_layers': [16, 32], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,65898566677314.016,1.0354898437180302,1.2436154817819076,1.6579392288272596,-0.8304440444180253,0.0967756056341256
mlp,"{'hidden_layers': [32], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,81176437309369.7,0.9887858990983014,1.203119035725224,1.5692406975175588,-0.7318178525997984,0.1245584348359548
mlp,"{'hidden_layers': [32], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,77065533794278.0,1.0028032957668942,1.2233544897272044,1.6077437788158444,-0.7117401016207432,0.0658727925402856
mlp,"{'hidden_layers': [32], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,62712709392358.25,1.386178545989963,1.699819547763966,3.1977244447425863,-2.757277169762636,0.063791768945794
mlp,"{'hidden_layers': [64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,75113441089988.81,1.0238408297074564,1.2383067720145244,1.6738457828863096,-0.8407041395687866,0.1683155687717709
mlp,"{'hidden_layers': [64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,77243338293674.12,0.9623716800695375,1.1702034226786016,1.4805094302927644,-0.6005986368850215,0.0620941311361344
mlp,"{'hidden_layers': [64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,79992921071652.22,1.290839307711387,1.5643888555643288,2.715356162453071,-2.2726350836369518,0.036332909758896
mlp,"{'hidden_layers': [16], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,73791286073654.92,0.9715341573024722,1.1878561350151415,1.5313212181005391,-0.6564376894593102,0.21839317548157985
mlp,"{'hidden_layers': [16], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,71974477721582.9,1.0942215136699864,1.3262934588582995,1.8928430173539588,-1.010638579247194,0.09352391611186063
mlp,"{'hidden_layers': [16], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,79225570576535.55,1.389190229492512,1.6950742444384015,3.1318424585826348,-2.439353516597205,0.08460624630508738
mlp,"{'hidden_layers': [32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,73977723213283.78,0.9499860005122627,1.1706547264424194,1.503987195161782,-0.6247638444862889,0.10337657705769737
mlp,"{'hidden_layers': [32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,73368499068396.64,0.9748738934564126,1.1825154163934481,1.517135890744914,-0.6309511125575006,0.0746660709743662
mlp,"{'hidden_layers': [32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,72036226455721.1,1.058994611167627,1.2832097042459278,1.812354616501228,-0.9274659660878226,0.0861818319982755
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,71084227255859.56,0.9579205066207555,1.1778405709819846,1.5073576766556676,-0.6211953715296618,0.10548474687532693
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,80148742915112.48,0.9719080109778161,1.1775296175469154,1.5038121545428262,-0.5926789887827636,0.07006491347163117
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",14,336,67342540913766.53,0.9539928416378826,1.1617807670830744,1.4830263331527753,-0.6110376294861789,0.08608963869449308
