modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
mlp,"{'hidden_layers': [16, 32], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,69598000916296.4,0.939345378858387,1.1416055444519886,1.4288190612405816,-0.5892496702677924,0.1353020838444928
mlp,"{'hidden_layers': [16, 32], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,64449704380015.664,0.9928033993357704,1.190542280629748,1.538471218518221,-0.7227502514395289,0.0804772860338966
mlp,"{'hidden_layers': [16, 32], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,61237993808696.19,1.0458826736847635,1.2713810861163624,1.7298571267374203,-0.9792313423702724,0.0836909446688512
mlp,"{'hidden_layers': [32], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,72076521671902.77,0.9360130893017248,1.1365656665056552,1.4043332127810266,-0.5831194341854761,0.1765678760599257
mlp,"{'hidden_layers': [32], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,51168682302665.09,1.0276635645164385,1.2507789663231943,1.6884844472886984,-0.9346995910265452,0.084500894112633
mlp,"{'hidden_layers': [32], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,63838293451316.35,1.5352392463491509,1.8663310596763607,3.889367327129651,-3.703103793073879,0.0411383179491119
mlp,"{'hidden_layers': [64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,74461467727189.98,0.9641398306246156,1.1703929055892652,1.4947772622577402,-0.7066793711595213,0.1607216195090294
mlp,"{'hidden_layers': [64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,62624268536274.56,0.9736591980097784,1.1818717078142378,1.5222222001634476,-0.7072365368066075,0.0603242987420264
mlp,"{'hidden_layers': [64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,79652486245642.31,1.3624417668862008,1.6643224000058656,3.096247029335061,-2.712899206172036,0.0682706267890179
mlp,"{'hidden_layers': [16], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,71059165851670.28,0.9369619526244976,1.1436260910360088,1.426983160479824,-0.5628793348295622,0.1319397513949972
mlp,"{'hidden_layers': [16], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,71948749057897.0,1.1531181783982052,1.395379215935795,2.095871978770565,-1.2907434645603892,0.06727052319956262
mlp,"{'hidden_layers': [16], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,76553218406801.83,1.421457853545213,1.755437767958861,3.468158018601181,-3.225790912701831,0.07558210042548687
mlp,"{'hidden_layers': [32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,67360333696049.375,0.9630357478030775,1.1701901325513542,1.4887532240339862,-0.6810579343801773,0.1061969054414225
mlp,"{'hidden_layers': [32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,61392141093937.35,0.9914740126836237,1.195359929985849,1.5604330037116532,-0.7605289367527768,0.09168809490461886
mlp,"{'hidden_layers': [32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,63135867679262.516,1.124018741759198,1.3579202090682156,2.0590563847619587,-1.4078863731773283,0.09771444225846572
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,65132009787284.22,0.9294535076531468,1.1282725122562944,1.4014031112274143,-0.5501957331829275,0.10254665209084675
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,59357896374933.586,0.9901129732844691,1.1927965209668057,1.5373540477122787,-0.7611339140817324,0.0608351723540652
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,63014092919976.586,0.9915222713398556,1.2028719954438585,1.5994037312990776,-0.7750143288909482,0.09261216177295786
