modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
LSTM,"{'hidden_units': 32, 'activation': 'tanh', 'learning_rate': 0.001, 'epochs': 50, 'batch_size': 32}",14,336,0.6167293249848087,1.2915061820091476,1.5624618864623538,2.813987657932988,-1.9995518506119656,0.0608199068036678
LSTM,"{'hidden_units': 32, 'activation': 'tanh', 'learning_rate': 0.005, 'epochs': 50, 'batch_size': 32}",14,336,0.6151655172496883,1.191754180087789,1.4507187398970594,2.4351406666521624,-1.7339626393850047,0.0479066636124839
LSTM,"{'hidden_units': 32, 'activation': 'sigmoid', 'learning_rate': 0.005, 'epochs': 50, 'batch_size': 32}",14,336,0.5403626610869697,0.9029106968331401,1.1104678772794132,1.3404522316695842,-0.4237254305769878,0.09353947807641479
