modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
mlp,"{'hidden_layers': [32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",7,168,94026265547397.88,1.0011548796579952,1.1979628387033674,1.5633261644393202,-0.7735673735726356,0.05631413514127901
mlp,"{'hidden_layers': [32, 64], 'activation': 'linear', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",7,168,65432675825252.25,1.481790463464,1.7647853790799726,4.80049372647651,-5.5430904671262375,0.04022129666897968
mlp,"{'hidden_layers': [32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",7,168,76060946429720.11,1.0192698570797323,1.2293593632097344,1.6784419605644287,-0.8990674339724974,0.08221169841179231
mlp,"{'hidden_layers': [32, 64], 'activation': 'relu', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",7,168,39909405740861.64,1.7719095449160354,2.007340666322397,4.626130794441073,-3.9715553713315668,0.016069043561948153
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",7,168,78956266107675.89,1.030743730116649,1.2371186052370686,1.6573120502232124,-0.8982900381086537,0.0808295404701559
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'tanh', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",7,168,89887765456199.02,1.0279420914558264,1.24156442834615,1.7194681664836933,-0.9295224208817613,0.10780824910681153
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",7,168,91173565882398.7,1.0110673870413731,1.2215345853759627,1.6225525005272354,-0.8577524460984272,0.05607181314020078
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'linear', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",7,168,86290209084458.36,1.902745196690626,2.244242089719631,8.992073610265264,-7.818177542120293,0.030648724101218636
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",7,168,76922823849331.98,0.9746893519290039,1.1631542016721113,1.510879315837913,-0.7150957719073712,0.07459601619694
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'relu', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",7,168,86060233153030.39,1.2840438380455361,1.4938710737965748,2.6997220334203513,-1.7441287461938573,0.0168364720197246
