modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
lr,True,21,504,191255080407520.4,1.3785644134293311,1.6666693666659185,3.1352094419980405,-2.3689647773045177,0.0460726647534319
ridge,"{'alpha': 0.01, 'fit_intercept': True}",21,504,191246095252978.97,1.3785043388072291,1.6665884733488363,3.134862262343056,-2.3686575940816943,0.0460835167605947
ridge,"{'alpha': 0.01, 'fit_intercept': False}",21,504,191331003216986.2,1.3786911429105144,1.66685641191256,3.136242660154532,-2.370119929983154,0.0461095171139077
ridge,"{'alpha': 0.1, 'fit_intercept': True}",21,504,191245858190683.6,1.3785004303626782,1.6665835883098272,3.134844368918779,-2.3686374967769983,0.0460826967269947
ridge,"{'alpha': 0.1, 'fit_intercept': False}",21,504,191330769003932.3,1.3786872425133865,1.6668515351439506,3.136224793737172,-2.370099865484236,0.0461086982284465
ridge,"{'alpha': 0.5, 'fit_intercept': True}",21,504,191244804745046.84,1.3784830617953092,1.6665618809469556,3.134764857549993,-2.368548192551628,0.046079053723811
ridge,"{'alpha': 0.5, 'fit_intercept': False}",21,504,191329728178027.12,1.3786699127170092,1.6668298644178725,3.136145402195407,-2.3700107070129723,0.0461050602631667
ridge,"{'alpha': 1.0, 'fit_intercept': True}",21,504,191243488315527.38,1.3784613563573738,1.6665347557406318,3.1346655026639443,-2.368436601567167,0.0460745036181163
ridge,"{'alpha': 1.0, 'fit_intercept': False}",21,504,191328427519466.1,1.3786482597705607,1.6668027850639606,3.136046197311352,-2.3698992985440124,0.0461005164525522
ridge,"{'alpha': 10.0, 'fit_intercept': True}",21,504,191220030586844.9,1.378072045801264,1.6660481993810294,3.13288358923815,-2.366435375562212,0.045993288139021
ridge,"{'alpha': 10.0, 'fit_intercept': False}",21,504,191305155753542.2,1.3782598024234387,1.6663170501698292,3.13426696834356,-2.3679013411018386,0.0460194132173251
lasso,"{'alpha': 0.01, 'fit_intercept': True}",21,504,216345191408946.03,1.647784402530569,1.9764349880999048,4.51565604225099,-3.904244516706506,0.0322414155133201
lasso,"{'alpha': 0.01, 'fit_intercept': False}",21,504,192474138085745.6,1.3446310443799432,1.6002408859681956,3.0209524700567147,-2.269185190607081,0.0787580141774893
lasso,"{'alpha': 0.1, 'fit_intercept': True}",21,504,189335821698107.88,1.2564534943729129,1.5056324938615546,2.599515282684307,-1.7813772462623938,0.051179051784599
lasso,"{'alpha': 0.1, 'fit_intercept': False}",21,504,199813314084271.7,1.3711338244694922,1.624543803217063,3.098503053858436,-2.319600473064448,0.0496244570348982
lasso,"{'alpha': 0.5, 'fit_intercept': True}",21,504,188787020268535.2,0.9613316053926892,1.1611488531736311,1.496757028198111,-0.5548902435528715,0.1041581318221663
lasso,"{'alpha': 0.5, 'fit_intercept': False}",21,504,189711915045875.03,0.971124145463254,1.1711615196194365,1.5278657015121646,-0.5909002788004356,0.1040823415819802
lasso,"{'alpha': 1.0, 'fit_intercept': True}",21,504,203989221466801.3,0.9397769019677542,1.1357737347794847,1.4208386776334256,-0.4700674894244977,0.0996113223220849
lasso,"{'alpha': 1.0, 'fit_intercept': False}",21,504,203743367600236.3,0.9424469047369972,1.1384375596107668,1.4284341914665706,-0.4783762931410583,0.0997946627168958
lasso,"{'alpha': 10.0, 'fit_intercept': True}",21,504,265903618249664.1,1.036902507958936,1.2431668365024362,1.6528061298543817,-0.6253393269881065,0.0521176855493831
lasso,"{'alpha': 10.0, 'fit_intercept': False}",21,504,264574005777946.9,1.0354152896692008,1.241721349744797,1.6493903186858387,-0.6218826518527718,0.0523608257398922
tree_regressor,"{'max_depth': 5, 'min_samples_leaf': 1}",21,504,159663684552199.3,0.930583012769841,1.170786058717164,1.4650313042534049,-0.5242038921799661,0.2751565979848174
tree_regressor,"{'max_depth': 5, 'min_samples_leaf': 3}",21,504,158471980880777.75,0.927523512211476,1.1622302668533322,1.4376270446077288,-0.4958067922934833,0.2771053115925107
tree_regressor,"{'max_depth': 5, 'min_samples_leaf': 5}",21,504,156221597621181.47,0.9218191957982836,1.152555103163905,1.4096542310859437,-0.4618160509616624,0.2805469684706234
tree_regressor,"{'max_depth': 5, 'min_samples_leaf': 10}",21,504,157001955929936.25,0.901645164996046,1.1233058083730934,1.333116699522588,-0.3850534022618357,0.2717575600860665
tree_regressor,"{'max_depth': 10, 'min_samples_leaf': 1}",21,504,158523422100480.16,1.036415124715478,1.2945716742682205,1.7755144137329752,-0.8850605867060019,0.2836491698822564
tree_regressor,"{'max_depth': 10, 'min_samples_leaf': 3}",21,504,159985819405708.94,1.022835179585633,1.273053138311133,1.7105911197700068,-0.807080574495814,0.2771947753427702
tree_regressor,"{'max_depth': 10, 'min_samples_leaf': 5}",21,504,156627823525282.12,1.002048168982172,1.2435312538676484,1.6305966358468855,-0.7166169034623505,0.2841103177524099
tree_regressor,"{'max_depth': 10, 'min_samples_leaf': 10}",21,504,158279057923233.56,0.9451733694395952,1.1727999129293016,1.4487536301357824,-0.5172009419981114,0.2716247895193016
tree_regressor,"{'max_depth': 15, 'min_samples_leaf': 1}",21,504,157892912142627.34,1.043118727085188,1.3035153854280386,1.8011842871886228,-0.913223046333859,0.2834820480993396
tree_regressor,"{'max_depth': 15, 'min_samples_leaf': 3}",21,504,156884511688904.97,1.0286715196059806,1.2790990667293225,1.726210100668168,-0.8237436630587481,0.2790540635423207
tree_regressor,"{'max_depth': 15, 'min_samples_leaf': 5}",21,504,156313561763911.9,1.0070839073749362,1.2482943603121317,1.6435492336900974,-0.7291572370026912,0.2847983398962697
tree_regressor,"{'max_depth': 15, 'min_samples_leaf': 10}",21,504,158153471252188.56,0.9457469427443724,1.1730963430241244,1.4489772595918096,-0.5197025537436238,0.2726757964129006
tree_regressor,"{'max_depth': 30, 'min_samples_leaf': 1}",21,504,158741181825541.34,1.0411393427490077,1.2986550466916778,1.7835416089725835,-0.8848437396665605,0.2864332828494008
tree_regressor,"{'max_depth': 30, 'min_samples_leaf': 3}",21,504,156959173872736.1,1.0261241692052063,1.2762385347455982,1.7193063804847843,-0.8151888354077894,0.2830233273642251
tree_regressor,"{'max_depth': 30, 'min_samples_leaf': 5}",21,504,156078367233979.28,1.006606282940574,1.247817789927493,1.6422313592791562,-0.7273619262024107,0.287438586550146
tree_regressor,"{'max_depth': 30, 'min_samples_leaf': 10}",21,504,158310935900807.56,0.945992710536363,1.1734595959501637,1.4499410157283166,-0.5198985224735133,0.2717532895306278
ramdon_forest,"{'n_estimators': 100, 'max_depth': 5, 'n_jobs': -1}",21,504,165484680500281.62,0.7327454939191461,0.9131322822810616,0.8876332087276047,0.1106378656736331,0.2777583548327993
xgb_regressor,"{'random_state': 0, 'learning_rate': 0.01, 'n_estimators': 100}",21,504,115371050953591.17,0.7290848255561484,0.9235394065414656,0.9915151300996583,0.18960715237448125,0.16135099645712309
