modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",7,168,201877143230658.8,1.0206872309242463,1.2340629779589525,1.6915145323806906,-0.8048917683322819,0.097888510966347
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",7,168,201763942527530.9,1.0207463577582427,1.2341214252904,1.6918868862533594,-0.805396376117262,0.0975822423704342
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",7,168,201877143230658.8,1.0206872309242463,1.2340629779589525,1.6915145323806906,-0.8048917683322819,0.097888510966347
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",7,168,201763942527530.9,1.0207463577582427,1.2341214252904,1.6918868862533594,-0.805396376117262,0.0975822423704342
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",7,168,201877143230658.8,1.0206872309242463,1.2340629779589525,1.6915145323806906,-0.8048917683322819,0.097888510966347
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",7,168,201763942527530.9,1.0207463577582427,1.2341214252904,1.6918868862533594,-0.805396376117262,0.0975822423704342
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",7,168,201877143230658.8,1.0206872309242463,1.2340629779589525,1.6915145323806906,-0.8048917683322819,0.097888510966347
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",7,168,201763942527530.9,1.0207463577582427,1.2341214252904,1.6918868862533594,-0.805396376117262,0.0975822423704342
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",7,168,205284648307335.6,0.9816940322432904,1.183303081035638,1.5564240576623614,-0.6487703257553629,0.1055461209017249
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",7,168,205076845826268.25,0.9817261136883,1.1834046927318782,1.5570362852332496,-0.6497388854452428,0.1050538361834288
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",7,168,205284648307335.6,0.9816940322432904,1.183303081035638,1.5564240576623614,-0.6487703257553629,0.1055461209017249
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",7,168,205076845826268.25,0.9817261136883,1.1834046927318782,1.5570362852332496,-0.6497388854452428,0.1050538361834288
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",7,168,205284648307335.6,0.9816940322432904,1.183303081035638,1.5564240576623614,-0.6487703257553629,0.1055461209017249
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",7,168,205076845826268.25,0.9817261136883,1.1834046927318782,1.5570362852332496,-0.6497388854452428,0.1050538361834288
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",7,168,205284648307335.6,0.9816940322432904,1.183303081035638,1.5564240576623614,-0.6487703257553629,0.1055461209017249
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",7,168,205076845826268.25,0.9817261136883,1.1834046927318782,1.5570362852332496,-0.6497388854452428,0.1050538361834288
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",7,168,207689015791826.8,0.9659510396629112,1.1639706670169008,1.5039368248297762,-0.5869223799024212,0.1054308861951323
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",7,168,207435354883111.0,0.9659581198926716,1.164009851633232,1.504492525744712,-0.5878995838372117,0.1051667361840953
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",7,168,207689015791826.8,0.9659510396629112,1.1639706670169008,1.5039368248297762,-0.5869223799024212,0.1054308861951323
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",7,168,207435354883111.0,0.9659581198926716,1.164009851633232,1.504492525744712,-0.5878995838372117,0.1051667361840953
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",7,168,207689015791826.8,0.9659510396629112,1.1639706670169008,1.5039368248297762,-0.5869223799024212,0.1054308861951323
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",7,168,207435354883111.0,0.9659581198926716,1.164009851633232,1.504492525744712,-0.5878995838372117,0.1051667361840953
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",7,168,207689015791826.8,0.9659510396629112,1.1639706670169008,1.5039368248297762,-0.5869223799024212,0.1054308861951323
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",7,168,207435354883111.0,0.9659581198926716,1.164009851633232,1.504492525744712,-0.5878995838372117,0.1051667361840953
