modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
MLP,"{'hidden_layers': [64, 32], 'activation': 'tanh', 'learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'kernel_regularizer': <keras.regularizers.L2 object at 0x0000024A90E5DC40>}",7,168,110514934024343.42,0.7939732985864694,0.9477867987640631,1.025269923419729,-0.18249148746945432,0.371610621181919
MLP,"{'hidden_layers': [64, 32], 'activation': 'tanh', 'learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'kernel_regularizer': <keras.regularizers.L2 object at 0x0000024A90E5D820>}",7,168,112202014053556.06,0.7899193919961037,0.9413253676084491,1.0128289362673353,-0.1684441261191421,0.3747162314526417
MLP,"{'hidden_layers': [64, 32], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32, 'kernel_regularizer': <keras.regularizers.L2 object at 0x0000024A90E5DC40>}",7,168,112841780519573.06,0.8112931970932805,0.9718878726707422,1.0704969416134393,-0.22704204782000387,0.3511141683425665
